left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
iru,0.9987403,0.99931836,0.99834025,0.9988466,0.99915755,0.9988331,0.99887526,0.9991814,0.9990499,0.9988307,0.9988831,0.9987463,0.9993975,0.9990379,0.99863166,0.9992,0.99883115,0.99866426,0.9988413,0.9989336
isa,0.9993079,0.9989989,0.99759674,0.99810815,0.99844384,0.99925923,0.99872065,0.9990061,0.9991122,0.9989395,0.9989225,0.9991704,0.9991015,0.99915594,0.99884295,0.99828595,0.9987617,0.99919313,0.99894977,0.9992863
iss,0.99915904,0.999207,0.99913585,0.9992846,0.9989214,0.9975428,0.9992552,0.9992093,0.9995909,0.9995036,0.99911046,0.9989213,0.9991244,0.9991002,0.99904776,0.99874794,0.9988379,0.9993972,0.99906826,0.9987675
isu,0.99944186,0.99868,0.99892664,0.9994365,0.9992248,0.99944925,0.9992007,0.9992074,0.99931014,0.9991257,0.9992011,0.9991068,0.9992925,0.9991182,0.9992136,0.99925256,0.9992529,0.99937797,0.99876463,0.9990487
ite,0.99848616,0.99841917,0.9986179,0.99869174,0.99782825,0.99873066,0.99720126,0.99840236,0.998888,0.9992391,0.9984075,0.99850494,0.99852836,0.9985561,0.9984391,0.9985154,0.9983541,0.998692,0.9989308,0.99833316
itg,0.9990723,0.998799,0.997596,0.9992354,0.99906945,0.9990289,0.99896157,0.9989956,0.9989512,0.998598,0.9990749,0.9988951,0.999439,0.99902487,0.99934053,0.9992935,0.99927175,0.99912727,0.99902064,0.99890137
itq,0.9992605,0.9985508,0.99941146,0.9991878,0.9993054,0.9991623,0.99924916,0.9989922,0.9993766,0.9993398,0.9993181,0.9992566,0.9995349,0.99938273,0.9989748,0.99884063,0.9992736,0.998942,0.9990259,0.998967
itw,0.9992457,0.9987587,0.99939835,0.99930817,0.9993615,0.9993687,0.99918365,0.9989304,0.998988,0.9994007,0.99859613,0.99884194,0.99825245,0.9970298,0.9989408,0.9995233,0.99873126,0.9988439,0.9992517,0.9988365
iup,0.9991248,0.99909985,0.99899924,0.9989377,0.99889,0.9989872,0.9992211,0.999187,0.99913,0.99920845,0.99879026,0.999011,0.99890584,0.999164,0.99887663,0.9988471,0.9990579,0.99888736,0.9991002,0.999068
ivj,0.9991801,0.99931884,0.99887425,0.99952644,0.9989369,0.9984245,0.9990386,0.9994259,0.9990475,0.999197,0.99891317,0.9986953,0.99910915,0.999047,0.9986682,0.99943733,0.99924016,0.9988539,0.9993005,0.99930537
ivo,0.9993136,0.999138,0.9990637,0.99898416,0.9993621,0.99924535,0.9995399,0.99924505,0.99941814,0.9990614,0.99916214,0.99894893,0.99922264,0.99921554,0.9992859,0.9989646,0.9992372,0.99926096,0.9994061,0.99914455
ivq,0.9991584,0.9988632,0.9990239,0.99887,0.9990499,0.99907184,0.9991455,0.99934435,0.99910045,0.99907136,0.99942815,0.99935347,0.9990739,0.9994045,0.99913263,0.99915874,0.99917793,0.9995386,0.9995166,0.99885374
iwh,0.99845403,0.99873245,0.99866354,0.9992893,0.99916685,0.99910104,0.9989165,0.998749,0.999092,0.9987744,0.99894893,0.9988376,0.99865305,0.9990504,0.9984603,0.99839824,0.99891007,0.99900126,0.99878716,0.99888074
iwz,0.9990815,0.9991547,0.99949014,0.9995092,0.99848425,0.99884903,0.9991536,0.9992168,0.99932295,0.9994348,0.9991151,0.9992863,0.9995427,0.99925745,0.9990396,0.9993323,0.99912596,0.99888587,0.99927175,0.99947643
ixd,0.9997065,0.9988712,0.9991281,0.999557,0.99891907,0.99885637,0.9994598,0.9996254,0.998919,0.9988394,0.99888575,0.99902123,0.9990316,0.99918246,0.99939376,0.9997013,0.99904406,0.9993806,0.99929416,0.9996097
ixl,0.99914277,0.99910927,0.99855757,0.9994999,0.9989529,0.9993875,0.99927807,0.99930066,0.9990247,0.9993248,0.9989953,0.9992205,0.999408,0.99938655,0.9991715,0.9994471,0.9991454,0.99920917,0.9995191,0.9986231
ixs,0.9992858,0.99913806,0.99913156,0.998894,0.9989713,0.9991613,0.999112,0.9994803,0.9991844,0.9993267,0.99863154,0.9993652,0.9991106,0.9991697,0.9993922,0.9991591,0.9989817,0.99868906,0.9992415,0.99914193
ixt,0.99916744,0.99932337,0.9992269,0.99907047,0.9991476,0.9993809,0.9992339,0.99914676,0.9990461,0.99927676,0.9989944,0.99895,0.9992594,0.99939704,0.99930847,0.99925697,0.9989145,0.9994145,0.9987698,0.99940026
iya,0.9987714,0.9989146,0.9990096,0.99860466,0.9986753,0.9991958,0.9989197,0.99919504,0.99931645,0.9984219,0.9992474,0.9987648,0.99923325,0.9989475,0.9990469,0.9991885,0.99893224,0.9987684,0.9987422,0.9991124
iyg,0.9993368,0.9993246,0.99918747,0.99896944,0.9991799,0.9989252,0.9990659,0.9992254,0.9987656,0.99931735,0.99925333,0.999103,0.99915886,0.9991973,0.9990039,0.99907935,0.9993695,0.99929035,0.9993923,0.9987787
iyk,0.9994105,0.9992138,0.9994476,0.99948066,0.9992235,0.99919105,0.99937516,0.999288,0.9992229,0.9991501,0.999474,0.99941844,0.998986,0.9994237,0.9995007,0.99927205,0.9993721,0.99927515,0.999329,0.9992285
iyn,0.99895537,0.9994849,0.99935913,0.9991562,0.9992172,0.99944425,0.9994445,0.9992214,0.9989398,0.9991423,0.9993914,0.99923694,0.9993503,0.9992609,0.99937785,0.9991649,0.9994463,0.99924576,0.9991313,0.99943095
iyq,0.99882185,0.99899936,0.9993528,0.9992949,0.9990753,0.99945825,0.9990482,0.9992045,0.99909645,0.9985533,0.99903876,0.9985174,0.999365,0.9988246,0.99898046,0.99927014,0.9978657,0.9990805,0.99886745,0.99909157
jaf,0.9992023,0.9992322,0.99948317,0.9992394,0.99919945,0.99925566,0.9994478,0.9993614,0.99931407,0.9996216,0.99950755,0.99931276,0.99929047,0.9992473,0.999617,0.9994304,0.99948406,0.9993684,0.9991556,0.99938285
jaj,0.9990858,0.9994334,0.99946016,0.99956274,0.9992962,0.9985086,0.99928707,0.99941444,0.99961936,0.9995385,0.9994927,0.9992833,0.9992851,0.9994439,0.99940675,0.99920505,0.9991806,0.9994859,0.99932504,0.9995886
jaq,0.99910796,0.9994574,0.99924564,0.9992238,0.9993097,0.99868006,0.9990096,0.99923676,0.99892616,0.99901813,0.9993117,0.9995353,0.99950504,0.9993297,0.998917,0.99907804,0.99916697,0.9993895,0.9994017,0.99918336
jar,0.999287,0.9993449,0.99937093,0.9989644,0.9993056,0.99856585,0.9992005,0.9993291,0.9991176,0.9994335,0.9990995,0.9985665,0.99941206,0.9992996,0.9991678,0.99901104,0.99937165,0.9994638,0.99920386,0.9993185
jau,0.999099,0.9989805,0.99936527,0.99908376,0.999274,0.9991044,0.99899524,0.9992385,0.9990903,0.9992186,0.9992049,0.9995438,0.99922824,0.9992788,0.9994802,0.9993038,0.9993579,0.9985564,0.99906117,0.9992801
jaw,0.99875176,0.99916095,0.999292,0.9993768,0.99915683,0.9989533,0.9992596,0.99900484,0.99911475,0.9987828,0.9993113,0.99903905,0.99917305,0.9992683,0.9993433,0.9989929,0.9991708,0.998868,0.99874514,0.9990419
jax,0.9970533,0.9975564,0.9969389,0.99739164,0.99701667,0.9968969,0.9971775,0.996734,0.9973669,0.9971241,0.99710685,0.9968246,0.9967684,0.9974298,0.9960867,0.99674344,0.9972563,0.9969177,0.9970956,0.99723494
jbw,0.9991513,0.999175,0.9992161,0.9989617,0.9988901,0.9991673,0.99919945,0.99891675,0.99887544,0.99892426,0.99896824,0.9991497,0.99862146,0.998973,0.99913067,0.9992168,0.9991628,0.99929196,0.9990027,0.99919105
jcv,0.99854267,0.998193,0.9979974,0.9985234,0.99810946,0.9988127,0.99832714,0.99832475,0.99854606,0.9978482,0.9984222,0.9981746,0.99821424,0.9987385,0.998484,0.99896145,0.99852836,0.9985113,0.99841124,0.9981822
jdf,0.999426,0.99943805,0.9986763,0.9989495,0.9993572,0.9995378,0.9994962,0.99924934,0.9990529,0.9991379,0.9994385,0.9993619,0.9988375,0.999155,0.99946165,0.9991851,0.9993131,0.99935913,0.99913424,0.99906874
jdi,0.99877447,0.9991692,0.9984269,0.998766,0.9988088,0.9987256,0.9986147,0.9986781,0.99864393,0.9987317,0.9984672,0.99889624,0.99886197,0.9986307,0.99887097,0.99826735,0.99867654,0.99874914,0.99869263,0.9982716
jdj,0.9993167,0.99936426,0.99912095,0.9989105,0.9992144,0.9993932,0.99932235,0.9990512,0.9993026,0.99946856,0.99896675,0.99942446,0.9995946,0.99915385,0.9993455,0.99946785,0.999236,0.9992025,0.9992248,0.9995717
jdk,0.9992139,0.99907726,0.9992609,0.9991113,0.99897873,0.998862,0.9990992,0.9990651,0.99924994,0.99906945,0.99906754,0.9991208,0.9992711,0.9990841,0.9990264,0.9988716,0.99894834,0.9988919,0.9989184,0.9989163
jdt,0.99881136,0.9988814,0.99895054,0.9987059,0.9991895,0.9992035,0.99925625,0.9987134,0.9989507,0.99890244,0.99848247,0.99891365,0.99928594,0.99933136,0.9990623,0.99909306,0.99918735,0.9984666,0.99906677,0.9989915
jdz,0.999251,0.99928606,0.99863696,0.9986323,0.99914217,0.9991012,0.9987405,0.99872977,0.99915045,0.9989164,0.9976076,0.99910116,0.99873805,0.99910945,0.9991499,0.9989227,0.9992204,0.9991553,0.9986652,0.9991852
jef,0.9992504,0.99906236,0.99904215,0.9992958,0.999007,0.9992237,0.9993861,0.9991859,0.99907357,0.99915457,0.99900275,0.9990454,0.9993528,0.99915373,0.99928993,0.99933016,0.9994464,0.9994511,0.9992589,0.9993738
jeh,0.99861336,0.9985094,0.99911004,0.99876785,0.99839956,0.99833965,0.99860567,0.99903095,0.9983361,0.9988779,0.9994172,0.9989482,0.9987406,0.9988556,0.9984559,0.9989367,0.9987431,0.9991424,0.9985193,0.9986209
jej,0.99892664,0.9991141,0.9992745,0.9992048,0.99939376,0.9991935,0.9992869,0.9994124,0.9992403,0.99917173,0.999258,0.9993118,0.99950844,0.9994118,0.99892783,0.99936616,0.9995512,0.99924195,0.99931014,0.9992991
jep,0.9991363,0.99909043,0.99902886,0.99924964,0.99890494,0.99897444,0.9988663,0.9991236,0.99943197,0.99877954,0.99915344,0.99898636,0.9987297,0.9991087,0.9987829,0.9990399,0.99894285,0.9986429,0.99898124,0.99920607
jes,0.999285,0.9990788,0.9993563,0.9980126,0.9991156,0.9987978,0.9991927,0.99892104,0.99919105,0.9993506,0.9991095,0.99944764,0.9991462,0.9993388,0.9992288,0.9992856,0.9992822,0.9987693,0.99935997,0.99912953
jfd,0.9989665,0.99900204,0.999012,0.99940526,0.9982945,0.9992083,0.9993323,0.9974444,0.9990931,0.9991575,0.9992268,0.99919116,0.999172,0.99935067,0.9990323,0.9992815,0.9994436,0.999415,0.9990194,0.99925184
jfr,0.9995929,0.9992487,0.9991778,0.9990238,0.99919295,0.9992547,0.99901867,0.99924743,0.9992329,0.99916524,0.9993767,0.9990471,0.9992168,0.9993626,0.99882793,0.9994442,0.99920774,0.9993603,0.99933124,0.9975404
jfz,0.99892485,0.9991485,0.99943423,0.9991502,0.9992743,0.9989977,0.9989836,0.99909157,0.9993744,0.99876845,0.99891853,0.999513,0.99919945,0.9991716,0.99880314,0.9994346,0.9995732,0.99902725,0.99928474,0.99941623
jgh,0.9991158,0.999313,0.999156,0.9987511,0.9992985,0.99931073,0.999264,0.99927616,0.9994055,0.99922764,0.99935675,0.9994703,0.9997417,0.99877584,0.9992387,0.99919635,0.99862933,0.9993314,0.9990569,0.99941653
jgx,0.9989391,0.99914074,0.99906147,0.9993285,0.9987579,0.9990617,0.9990177,0.9992627,0.9980006,0.99901927,0.9988805,0.99821025,0.9989937,0.9988444,0.9989238,0.9989489,0.99838805,0.99908185,0.99879813,0.9989718
jhb,0.9990368,0.9993327,0.9993064,0.9993083,0.9992198,0.99901175,0.999123,0.9989256,0.9990555,0.9992422,0.99924284,0.9988026,0.9990089,0.9992844,0.9992666,0.999201,0.99906814,0.99946123,0.99925816,0.9989829
jhd,0.99900246,0.99878156,0.9990995,0.9992252,0.9984844,0.99887544,0.9984019,0.99917364,0.99878067,0.99907523,0.99895936,0.99894536,0.9988505,0.99903524,0.99891067,0.9989051,0.9988852,0.99916905,0.9988939,0.9986493
jhp,0.99872065,0.998304,0.9985765,0.99877936,0.9986104,0.9988837,0.9990152,0.9988111,0.9984474,0.9986069,0.99866164,0.99824715,0.99884415,0.99751645,0.9988024,0.9988696,0.99860996,0.9988666,0.99894905,0.99867404
jis,0.9993479,0.99922836,0.999015,0.9988819,0.9991857,0.99898124,0.999266,0.999155,0.99933875,0.99906194,0.9988817,0.9988568,0.9990717,0.9993164,0.9991602,0.9992106,0.99910736,0.9989766,0.9985287,0.99939394
jjz,0.9985245,0.99928755,0.99895215,0.99931294,0.9993079,0.99911696,0.9990634,0.99933666,0.99916136,0.9987359,0.9990417,0.99908453,0.99922466,0.99928594,0.99902207,0.99940205,0.9991944,0.9991434,0.9993579,0.99927944
jkk,0.9991561,0.99890476,0.9990252,0.99922943,0.99926454,0.99910545,0.9989257,0.9990434,0.99893415,0.99923706,0.99893117,0.9992615,0.9992592,0.99895763,0.9991652,0.998956,0.99931496,0.9990946,0.9987345,0.9992518
jlb,0.9993907,0.9996216,0.999359,0.99941015,0.9994464,0.9995163,0.9993045,0.99952835,0.9992777,0.9993831,0.99871224,0.9993912,0.99825907,0.9994218,0.99908614,0.99957013,0.9992695,0.9992599,0.99924654,0.9987726
jlf,0.99914,0.9990316,0.9993067,0.9988733,0.99877954,0.9992722,0.9991631,0.999164,0.9971179,0.9990283,0.9984758,0.99901205,0.99901414,0.99932945,0.998885,0.9993267,0.9991362,0.99944484,0.9988232,0.9991554
jlm,0.99956405,0.9993578,0.99944997,0.9990907,0.99927187,0.9992868,0.99934405,0.99920046,0.99954134,0.99894905,0.9991988,0.9994464,0.9991926,0.99918115,0.9990117,0.9991579,0.9991392,0.99924016,0.9988567,0.999073
jmb,0.99934244,0.99925315,0.9992205,0.9988237,0.9991772,0.9992291,0.99905854,0.99910355,0.9993578,0.9993534,0.9989622,0.99901056,0.9992784,0.9992493,0.999279,0.9991721,0.9993624,0.9992148,0.9993863,0.9994067
jmn,0.9994724,0.99930894,0.99941874,0.9997302,0.99948585,0.9994958,0.9996104,0.99891514,0.9994241,0.9990273,0.9994484,0.99910986,0.9995338,0.9994066,0.99937654,0.9992655,0.9993104,0.9992076,0.9991806,0.9995387
jmo,0.9991989,0.9992366,0.9994768,0.9992126,0.9994575,0.9993203,0.9995025,0.99947786,0.9995266,0.99939996,0.99933064,0.99904513,0.99953187,0.99952424,0.9996079,0.99946964,0.99946386,0.9994927,0.99938285,0.99946076
jmv,0.9992213,0.99910164,0.99935853,0.99881494,0.99919194,0.9991529,0.99936306,0.9991913,0.9991386,0.9991529,0.99946517,0.9992784,0.99919736,0.9991441,0.9993312,0.9993022,0.9992547,0.99927896,0.99934626,0.99893177
jnn,0.9989962,0.9988169,0.9991241,0.9986949,0.9988346,0.9990547,0.9992271,0.9989335,0.9991734,0.9990668,0.9991705,0.99892235,0.9990059,0.99893105,0.99867666,0.9989996,0.99897563,0.9987593,0.9986917,0.9989543
jof,0.9984717,0.99937916,0.9992042,0.99918664,0.9994093,0.9994168,0.99904025,0.99928975,0.9989487,0.99949086,0.9992441,0.9993121,0.9994591,0.99924874,0.99958426,0.9992649,0.9990951,0.99932784,0.9994688,0.99952376
joh,0.997615,0.9970065,0.9977027,0.99768496,0.99755335,0.99805534,0.9973636,0.9978717,0.9977295,0.99789643,0.99719286,0.99792004,0.99759436,0.99774796,0.9977963,0.9980924,0.99770737,0.99739146,0.998043,0.9977468
jpa,0.99906343,0.9993541,0.9991186,0.99923056,0.999316,0.99917644,0.99910784,0.9992794,0.99928856,0.9988468,0.99927425,0.9991834,0.9992797,0.9993589,0.9991587,0.99930245,0.9993816,0.99921966,0.99896944,0.9993377
jpo,0.9990281,0.9990225,0.99910545,0.99894834,0.9989275,0.9990369,0.99925315,0.998896,0.9994594,0.9994668,0.99894917,0.99852014,0.9989618,0.99880004,0.9989257,0.9978799,0.9989307,0.9994539,0.99921465,0.9991909
jpr,0.9991089,0.99921644,0.99917465,0.9991546,0.99949634,0.9989698,0.99935263,0.99946606,0.9993328,0.9988936,0.99940646,0.99919194,0.99945915,0.9987318,0.9991049,0.9994439,0.998947,0.9992114,0.99923944,0.9993626
jpu,0.99916744,0.9988991,0.99896276,0.9991802,0.99919677,0.9992143,0.9985807,0.9992793,0.99926084,0.99873453,0.9992136,0.9992285,0.9992857,0.99865985,0.9989141,0.9990324,0.99904287,0.99921554,0.99912876,0.9991243
jqm,0.99909574,0.9986535,0.9987809,0.99898356,0.9989152,0.99910784,0.99879396,0.9989092,0.99918324,0.99930763,0.99898404,0.99918723,0.9991526,0.9991246,0.9991375,0.99904823,0.99897945,0.99901575,0.9988359,0.99896204
jqn,0.99914163,0.99930465,0.9992113,0.99876064,0.99933076,0.99889386,0.99921703,0.9992482,0.9992198,0.999347,0.9995831,0.9992343,0.99875027,0.9990734,0.9990243,0.9986653,0.99927723,0.9986547,0.9988753,0.99930036
jqo,0.99890983,0.99934244,0.99878407,0.9989979,0.99952346,0.99916613,0.99927306,0.9990796,0.99954665,0.99950194,0.99904025,0.99952996,0.9995903,0.9987111,0.999562,0.9994533,0.99914277,0.99934024,0.9993442,0.99905694
jqr,0.9988347,0.9989952,0.9993489,0.9990041,0.9994556,0.9992651,0.9993433,0.99913716,0.9989624,0.99903697,0.99937385,0.99922955,0.9991157,0.9992567,0.99911374,0.9994804,0.9993837,0.9993851,0.9987794,0.9994838
jqx,0.99903804,0.99896574,0.9990898,0.99934745,0.99701405,0.9994656,0.99924946,0.99902594,0.9992847,0.99913895,0.9988319,0.9991937,0.99890053,0.99928284,0.9993005,0.9991325,0.9993391,0.9995222,0.9993117,0.99926245
jrd,0.99925303,0.9991944,0.99800074,0.99920857,0.999172,0.9992906,0.9992785,0.99909616,0.99856997,0.9989482,0.9993171,0.99940187,0.99864143,0.9992326,0.99915075,0.99892604,0.9996605,0.9992107,0.99860096,0.9992204
jrp,0.9993168,0.99917847,0.99882257,0.9990212,0.9991337,0.99939144,0.99925685,0.99916035,0.9993521,0.9988336,0.99888295,0.9988105,0.9991733,0.9989234,0.99908537,0.9995203,0.9990281,0.9987241,0.9990504,0.99887395
jrz,0.99912304,0.9988513,0.99913883,0.9991472,0.99915457,0.9991828,0.9992426,0.9991146,0.99903995,0.9993795,0.9991765,0.99921286,0.9993944,0.9992244,0.9990735,0.99902415,0.99918395,0.9987131,0.999202,0.9991938
jsm,0.9991989,0.99904394,0.9992929,0.9990663,0.9992531,0.9990611,0.9991902,0.99937135,0.9993305,0.999367,0.9991313,0.9993863,0.99916387,0.9992259,0.99931896,0.9992627,0.9993351,0.99921626,0.99933314,0.9989747
jsw,0.9992517,0.99895585,0.9984992,0.9988121,0.99913895,0.9989825,0.99921775,0.9990099,0.9991227,0.99893415,0.9992651,0.99924755,0.9994295,0.99929076,0.9991485,0.99923766,0.9991571,0.9992951,0.99919474,0.9994445
jto,0.99897313,0.9991273,0.9990923,0.99913037,0.9989588,0.99881136,0.99885076,0.99790645,0.999404,0.99910575,0.9991866,0.9990059,0.999082,0.9989868,0.99903417,0.9991816,0.9988692,0.9989992,0.99907076,0.9987226
jtp,0.9988495,0.9991582,0.9990231,0.99890995,0.9991118,0.99903435,0.99902856,0.9989871,0.99923253,0.9989896,0.9992556,0.99888825,0.99927706,0.99889386,0.99877745,0.9989587,0.99908316,0.99888474,0.9993062,0.998793
jtv,0.99935645,0.99930215,0.99934614,0.99948037,0.99953526,0.99920547,0.999315,0.99939734,0.9992953,0.9996319,0.99925613,0.9988792,0.9993913,0.9993525,0.99951935,0.9994048,0.9993764,0.9994782,0.99918354,0.9995664
juo,0.9990637,0.99896014,0.99928933,0.99953055,0.999073,0.9992734,0.9990914,0.9993482,0.99924254,0.9993362,0.999199,0.99942464,0.9994905,0.99844027,0.9993752,0.9994652,0.9992142,0.9978903,0.99937457,0.9992529
juv,0.9991981,0.99876595,0.999102,0.9992099,0.99879134,0.99878263,0.99829835,0.9991735,0.99832785,0.9989424,0.99880856,0.9988298,0.99883044,0.99937546,0.9991951,0.9993117,0.99932027,0.998351,0.9987564,0.9995887
jve,0.9986772,0.99928296,0.99895257,0.9990025,0.99888957,0.9987647,0.9990469,0.9993066,0.99922246,0.99922204,0.99884486,0.9989779,0.99898744,0.99883807,0.9991456,0.99880946,0.9990334,0.9991159,0.99912333,0.99915093
jvh,0.9993581,0.9990752,0.99914026,0.9990479,0.9992734,0.99929583,0.99827105,0.99933296,0.9994079,0.99945885,0.9989284,0.99919057,0.99928766,0.99925005,0.9992389,0.9993005,0.99914116,0.99921256,0.99893534,0.9987749
jvr,0.9983874,0.99939984,0.99914265,0.9990577,0.99936485,0.99872994,0.9992548,0.9987608,0.99913764,0.9991183,0.99905354,0.999216,0.99915195,0.9992191,0.9989184,0.9994975,0.99934304,0.9990792,0.9995084,0.99924576
jvt,0.9989814,0.9991697,0.9989051,0.9992797,0.9991429,0.9991214,0.9992397,0.99891794,0.99874216,0.9993115,0.99910605,0.9986889,0.999145,0.99897385,0.9990375,0.9990417,0.99919754,0.9991581,0.9990636,0.9989041
jwm,0.9992865,0.9993204,0.9992346,0.9990102,0.99916893,0.9992236,0.9990009,0.9994211,0.99685013,0.9987526,0.9992068,0.9992032,0.9990667,0.9991846,0.99928325,0.9991869,0.9988908,0.9992101,0.9988185,0.998806
jwn,0.99894357,0.99882054,0.9989198,0.9991721,0.9992427,0.9989161,0.9988475,0.99874324,0.9983622,0.99899995,0.9991237,0.9988848,0.9990493,0.99901116,0.9986714,0.9990535,0.9986038,0.9988444,0.9984591,0.99877435
jxb,0.9993776,0.99901724,0.9984852,0.999011,0.9992868,0.9993839,0.99947596,0.99914104,0.99932206,0.99910676,0.99923795,0.9992576,0.9992368,0.9993515,0.999508,0.9994675,0.99923605,0.9992449,0.9993367,0.9982022
jxx,0.9980471,0.9990555,0.99838376,0.99922454,0.99892455,0.99908507,0.999538,0.99907124,0.99954075,0.99920905,0.9991968,0.99898404,0.99883014,0.99949133,0.99758327,0.9989384,0.99944913,0.99927783,0.9992943,0.99949527
jya,0.9993167,0.99922574,0.99916065,0.9991121,0.9994805,0.9987205,0.99941814,0.999441,0.99899954,0.99887997,0.9992096,0.99912643,0.9993911,0.99939406,0.9991999,0.999123,0.9988762,0.9991967,0.99942803,0.99925727
jyp,0.9992162,0.9992237,0.99915063,0.99915534,0.99944836,0.99942017,0.9993434,0.99936724,0.99929994,0.99939495,0.99929005,0.99933094,0.99929017,0.9991518,0.99924827,0.9992568,0.9989773,0.99937475,0.99923086,0.99940115
jyv,0.99919534,0.999406,0.9994289,0.99800825,0.9993738,0.999207,0.9992349,0.99911964,0.9991386,0.99936306,0.99930197,0.9990555,0.9994581,0.99915105,0.99639654,0.9994682,0.999524,0.99918056,0.9992405,0.99879175
jzk,0.9993757,0.9989542,0.9990901,0.9990893,0.9984498,0.9992283,0.99905086,0.9992503,0.9991447,0.999025,0.9982208,0.998757,0.9990014,0.9987565,0.9988487,0.99875325,0.9992235,0.9989926,0.99834895,0.99878365
jzz,0.99939907,0.9987757,0.9994705,0.9990344,0.99917454,0.9990188,0.99883926,0.9990251,0.9989341,0.99791086,0.9992386,0.9984937,0.9991499,0.99949086,0.9993174,0.99935806,0.99928296,0.9988658,0.9993564,0.99909765
kak,0.9989708,0.999323,0.9992323,0.999113,0.99925995,0.9985662,0.9992212,0.9993053,0.99874747,0.999228,0.9988673,0.99922526,0.9992573,0.99935514,0.9988684,0.9990083,0.99920005,0.99936557,0.99885756,0.998953
kau,0.9992386,0.9992208,0.99918246,0.9992145,0.9991533,0.99926615,0.9990754,0.9988898,0.9991224,0.9990163,0.99924636,0.999189,0.9989015,0.99967754,0.9991244,0.9983195,0.99906915,0.9992457,0.9989371,0.99893403
kbi,0.9993274,0.9990555,0.9991156,0.99931055,0.9988885,0.99944174,0.99938834,0.99919975,0.99927855,0.99927175,0.9990094,0.99918,0.99931824,0.9992293,0.99923754,0.9993497,0.99921185,0.99923384,0.99891514,0.9994024
kbk,0.9986354,0.998893,0.9984652,0.9990492,0.99901813,0.99892867,0.9986429,0.9991964,0.9986979,0.99896604,0.99910426,0.99899673,0.99927485,0.998922,0.9987503,0.9987298,0.9991123,0.99915147,0.9990377,0.9988297
