left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
iit,0.14206178,0.11128856,0.95617425,0.11195868,0.52541983,0.48161137,0.12210087,0.12455773,0.14720882,0.4850943,0.06538692,0.083733924,0.5282024,0.6984146,0.67321175,0.061612837,0.47404614,0.656986,0.84522474,0.2018688
iiw,0.16270146,0.25288552,0.12838462,0.44490144,0.9810623,0.117237195,0.20143579,0.75349534,0.16576105,0.070161015,0.16507506,0.9826844,0.2516353,0.98263097,0.17356741,0.985922,0.108165145,0.9795126,0.8822994,0.51813155
ijy,0.6066343,0.20025465,0.8791492,0.82455003,0.95977604,0.11359447,0.53191805,0.50579697,0.111563645,0.2468735,0.5951243,0.4473663,0.04045929,0.5603378,0.5873452,0.2815335,0.14993334,0.269948,0.28783435,0.38025057
iks,0.64228773,0.702141,0.8115252,0.3073628,0.10652282,0.7435228,0.7898848,0.33607993,0.28288963,0.4902431,0.5083671,0.6592643,0.57021165,0.6784154,0.2167599,0.4118346,0.4708315,0.63239986,0.2581206,0.4167508
ilf,0.1479818,0.6349839,0.05263599,0.48095086,0.7032149,0.07174156,0.084195465,0.064395726,0.12376763,0.06777864,0.34539232,0.7113761,0.24371308,0.15535076,0.35479012,0.19519252,0.06700051,0.10431507,0.6326823,0.3781853
ili,0.53974813,0.3021476,0.6269081,0.821272,0.33822262,0.6526401,0.28700614,0.25904706,0.36919615,0.36372977,0.77167976,0.61319107,0.37083822,0.46145687,0.87132716,0.18036965,0.28929663,0.55783343,0.2756214,0.31005824
ilw,0.7518023,0.0759538,0.40939462,0.75162214,0.5839993,0.43957287,0.11482225,0.09478976,0.76272833,0.5321741,0.5187625,0.09738828,0.11887939,0.67429626,0.3905973,0.67458135,0.3747933,0.24019402,0.32449284,0.115547806
ime,0.14463118,0.11068939,0.049171623,0.52588534,0.14263925,0.13987383,0.1481896,0.30666634,0.4886348,0.14275637,0.13020873,0.69328296,0.6806802,0.3818984,0.38682872,0.049521625,0.1512765,0.50074965,0.13536428,0.37292427
imr,0.56403595,0.5478816,0.5332041,0.32606405,0.40590388,0.58286816,0.35729352,0.52107054,0.16945061,0.39715946,0.44099376,0.763012,0.30860764,0.23549862,0.39281362,0.18234041,0.44358003,0.61209345,0.6142359,0.19936025
imw,0.9912468,0.05153335,0.2170069,0.23128316,0.9937381,0.14811942,0.112759635,0.1600059,0.18318418,0.35112524,0.054800667,0.19328186,0.98901546,0.14394091,0.22265495,0.20412794,0.1787758,0.21857688,0.16901016,0.14635327
ine,0.28168958,0.3105222,0.41385776,0.2890606,0.6140702,0.51535976,0.25590867,0.24915913,0.81891096,0.283698,0.6360624,0.25070632,0.66308254,0.23405153,0.20144647,0.5711974,0.44388518,0.29953495,0.34008792,0.34882912
ing,0.7901393,0.13963658,0.17018309,0.8353576,0.37932852,0.16930452,0.58286387,0.421037,0.730987,0.86795497,0.8023439,0.24011493,0.15441528,0.94724596,0.63981235,0.13201122,0.6162844,0.7101692,0.85126245,0.16951372
inm,0.07119316,0.06580229,0.6480465,0.31193727,0.7879813,0.11890827,0.13851142,0.44825482,0.95161676,0.20667407,0.17639655,0.081903525,0.07241684,0.39769667,0.5659572,0.48514816,0.7763982,0.418492,0.28103054,0.44173795
iom,0.10043444,0.045987092,0.06858307,0.2936886,0.25234753,0.14237769,0.96875936,0.49409708,0.58177364,0.124931164,0.7975527,0.7329711,0.7318833,0.13237157,0.2727303,0.123034224,0.2843178,0.081160165,0.112332344,0.55983335
ios,0.3828922,0.10841409,0.4283871,0.30786067,0.4736274,0.81215394,0.8883357,0.10202357,0.2921338,0.2304889,0.27312553,0.055060796,0.890124,0.05576963,0.8986446,0.8687357,0.66076124,0.4798681,0.3564595,0.29303378
ipk,0.20664912,0.9975285,0.9983538,0.20978907,0.082172915,0.9977232,0.16785789,0.9992193,0.1443007,0.998258,0.28214017,0.30933213,0.27382332,0.11215099,0.2159343,0.032890182,0.10799099,0.0973111,0.075343125,0.05771375
ips,0.27448547,0.38113695,0.5727764,0.89737517,0.49964657,0.046279904,0.7446525,0.0730671,0.24892831,0.4159097,0.32624483,0.23593174,0.497596,0.14433907,0.14799277,0.71915793,0.9520286,0.22400543,0.78215855,0.35104477
ipw,0.13871853,0.13298562,0.98325515,0.16424215,0.16435073,0.09461063,0.12540331,0.123551264,0.10870375,0.9967421,0.07002657,0.99317056,0.14113934,0.15637612,0.07093513,0.12094372,0.1939034,0.41091314,0.5827273,0.99528474
iqa,0.43199387,0.537768,0.5576787,0.39885002,0.1882262,0.12907657,0.4192177,0.41683662,0.7205715,0.74652064,0.19760397,0.8192463,0.41200653,0.49121225,0.45979297,0.4636734,0.5337342,0.6779615,0.29281142,0.508296
iqf,0.51705205,0.17643762,0.18335375,0.7410752,0.7352288,0.8498902,0.5481576,0.16703606,0.34728396,0.26762262,0.14778876,0.2652498,0.7870961,0.6682647,0.70822024,0.7277032,0.80244553,0.8520477,0.39652437,0.6368791
iqr,0.4379223,0.2258005,0.5117583,0.28273904,0.5205817,0.53472793,0.70654595,0.35072643,0.7427062,0.4745467,0.49121594,0.6587059,0.14622653,0.35883817,0.43747556,0.54317105,0.64312494,0.30192694,0.5800693,0.55790365
iru,0.14059563,0.95095325,0.17636278,0.61660755,0.19205174,0.51968634,0.38267446,0.49434447,0.79919535,0.2604555,0.19537486,0.16888855,0.77531195,0.38002336,0.12234214,0.8632144,0.13419163,0.13490373,0.19403294,0.25539726
isa,0.20743434,0.07867479,0.16839778,0.39926323,0.11961861,0.44356287,0.49300468,0.29494476,0.6818668,0.64758354,0.39676967,0.4937498,0.17172877,0.7747619,0.7461164,0.31302375,0.27407014,0.22393662,0.16843896,0.760401
iss,0.1390752,0.08060105,0.12959048,0.057467207,0.13376759,0.36080986,0.08817074,0.1999967,0.9956776,0.9989238,0.12060933,0.21849209,0.10650085,0.14441398,0.18688735,0.99765474,0.15944147,0.9432688,0.13237543,0.13302207
isu,0.19469355,0.99235505,0.9912108,0.28658807,0.04032999,0.21263686,0.11969608,0.33681652,0.9927626,0.9986012,0.20301017,0.9930728,0.9975826,0.20357175,0.99586076,0.9946304,0.19867963,0.12339521,0.23601595,0.17249759
ite,0.16735083,0.52524245,0.16690269,0.48576126,0.16974086,0.14325204,0.62991774,0.20914644,0.6972566,0.9206263,0.35106754,0.058104143,0.8421887,0.1871348,0.27304602,0.5765058,0.36748007,0.72860837,0.14946264,0.62816715
itg,0.38955325,0.7938262,0.12884419,0.4598056,0.4598227,0.59741354,0.13639101,0.52429485,0.78297925,0.5220388,0.6620116,0.12546544,0.76559865,0.12064682,0.06861687,0.19596681,0.83654,0.67775774,0.40936828,0.11606229
itq,0.30270088,0.10124579,0.67991436,0.30401665,0.1266193,0.4021353,0.083760716,0.19817723,0.3857408,0.4955303,0.8084549,0.11456722,0.47503814,0.6903951,0.24827078,0.1532538,0.35714918,0.07404819,0.88273996,0.084942594
itw,0.46160665,0.49487537,0.47444457,0.8014149,0.28489262,0.7283963,0.39415407,0.23038009,0.37175027,0.34541214,0.7883047,0.78914225,0.30440977,0.3181814,0.2506347,0.5624532,0.7834668,0.6173712,0.8377908,0.46210945
iup,0.187033,0.6267308,0.1121343,0.2729535,0.99842,0.9838702,0.12580788,0.122018844,0.05913311,0.17469053,0.1677328,0.1848791,0.3846267,0.99724966,0.3854658,0.12370586,0.9992564,0.14963138,0.97797626,0.99798626
ivj,0.12842354,0.13614938,0.3920891,0.77008045,0.2938732,0.55092955,0.5325556,0.80763197,0.37136668,0.81839705,0.40826887,0.5625304,0.6227619,0.805857,0.36697268,0.7250073,0.6481035,0.2699825,0.51861686,0.6683296
ivo,0.13559514,0.7654263,0.30119902,0.18525785,0.7286282,0.11430037,0.2034221,0.37745428,0.757355,0.48361346,0.32729626,0.21678653,0.68813854,0.40229276,0.10471688,0.6835532,0.13013053,0.19396096,0.79765743,0.725114
ivq,0.3982244,0.24592645,0.11424482,0.10696158,0.63127935,0.14136675,0.17994025,0.77653086,0.47918132,0.7145079,0.64652383,0.5164963,0.3924008,0.5756973,0.16592726,0.72126555,0.46623597,0.89019346,0.38110593,0.1041304
iwh,0.19495502,0.1550766,0.11988859,0.44530213,0.20657915,0.9014765,0.30711842,0.22564237,0.26818925,0.15655848,0.8581103,0.32148373,0.7985147,0.12704064,0.18105121,0.0799243,0.33674222,0.18086326,0.8369107,0.31682235
iwz,0.7062477,0.4912945,0.9400265,0.7729397,0.24264106,0.2488625,0.11217057,0.08040861,0.6557169,0.6755601,0.092166826,0.53085756,0.73962075,0.605749,0.2905012,0.50844276,0.12071203,0.08988531,0.077596895,0.42145503
ixd,0.6498833,0.11672974,0.6177814,0.57806176,0.28033596,0.5728504,0.55473775,0.5121882,0.4270188,0.12632456,0.173368,0.12427293,0.18130687,0.1415816,0.78131163,0.76839286,0.118514046,0.488518,0.48450723,0.80183804
ixl,0.39423758,0.3165872,0.08630913,0.17837468,0.22489613,0.2864666,0.17271395,0.2652263,0.5608918,0.2652329,0.23607674,0.08449814,0.78523755,0.22770278,0.22660854,0.36542743,0.0837946,0.38646537,0.37293622,0.63802886
ixs,0.12605838,0.5982661,0.14743422,0.04463048,0.44288322,0.10629824,0.38548216,0.90737885,0.63157725,0.73217803,0.07262951,0.93365437,0.052957997,0.2988475,0.8913819,0.87548965,0.3030421,0.077765025,0.6280624,0.43239498
ixt,0.27966082,0.7897936,0.39447927,0.615964,0.2714504,0.624397,0.48006368,0.10087135,0.33262852,0.14456859,0.5623877,0.10141557,0.5074682,0.1268559,0.129971,0.120673165,0.23880851,0.603711,0.17671591,0.80310285
iya,0.5228054,0.2990084,0.49445045,0.039135285,0.19851092,0.069132015,0.13086416,0.25401562,0.6691613,0.20082837,0.18000168,0.25900152,0.58922815,0.06040656,0.62020624,0.8146755,0.12550053,0.04004314,0.2469881,0.5652187
iyg,0.46577242,0.65684235,0.6560452,0.83457804,0.7650503,0.38449094,0.7115991,0.7795044,0.2511194,0.1963542,0.3759164,0.45547622,0.7503116,0.65781176,0.55581856,0.083528206,0.8491201,0.16473183,0.7526783,0.7555429
iyk,0.2925521,0.11387573,0.34769136,0.10557815,0.2693836,0.22128421,0.33846346,0.4915526,0.17031997,0.174061,0.39187348,0.26759124,0.08120778,0.21307829,0.12223345,0.104807936,0.87019837,0.45233265,0.079028174,0.08586016
iyn,0.5511408,0.3908137,0.3660435,0.9043958,0.12443603,0.14158626,0.6883447,0.41562796,0.26671815,0.79380786,0.38884944,0.82534707,0.5009279,0.7667532,0.18036866,0.068745665,0.8396307,0.3775031,0.168228,0.60683304
iyq,0.1845791,0.87944204,0.15065943,0.96431565,0.23667833,0.7466787,0.06888099,0.81073487,0.44989157,0.26398528,0.19346255,0.8767194,0.1551461,0.8277181,0.14790235,0.1989592,0.63423526,0.22096387,0.11728346,0.4184568
jaf,0.18253057,0.5339478,0.26620322,0.16844757,0.1365642,0.38317567,0.690457,0.38990813,0.5249619,0.6509638,0.56277585,0.4341965,0.42632696,0.5050255,0.59628814,0.6044655,0.56663907,0.58460736,0.8349979,0.77815306
jaj,0.58894706,0.5009246,0.45046443,0.61230266,0.47963756,0.24158338,0.3323844,0.4517365,0.51425844,0.37681168,0.28517756,0.44251415,0.40451685,0.51626784,0.36866057,0.3855673,0.6183883,0.5008637,0.42458218,0.50477844
jaq,0.60952556,0.19339868,0.22663243,0.32868475,0.13519762,0.13934165,0.24277139,0.26353687,0.40089226,0.7944354,0.6470452,0.08242061,0.22019887,0.6115147,0.13016593,0.721164,0.50669944,0.3495971,0.1627247,0.13706617
jar,0.6816613,0.8749614,0.66404104,0.19603048,0.7310703,0.32314336,0.5867695,0.22108364,0.38135964,0.78812397,0.8017504,0.9252384,0.19686244,0.80501926,0.33480555,0.8143427,0.8349706,0.5228256,0.8164983,0.4792497
jau,0.35382518,0.10328703,0.14149377,0.41534755,0.15340331,0.10552712,0.23674066,0.15909079,0.7915462,0.21655744,0.2885573,0.54467267,0.6319488,0.4935787,0.27189147,0.07575923,0.36129624,0.062437322,0.27375656,0.100539625
jaw,0.06079198,0.098006606,0.15710002,0.44589072,0.14221881,0.99696064,0.31421226,0.18410377,0.20782293,0.24020104,0.18241018,0.11379851,0.99876356,0.99654144,0.9939836,0.113586836,0.08838819,0.062407628,0.076849565,0.13941689
jax,0.40897208,0.28109032,0.6212124,0.6426202,0.60281324,0.6035762,0.49216166,0.5593587,0.43014336,0.18902227,0.38635397,0.55569094,0.31027943,0.55233943,0.42366678,0.46477234,0.2404761,0.37706035,0.430165,0.50781834
jbw,0.3126259,0.53778297,0.5564849,0.19873491,0.30848342,0.72626036,0.25846976,0.7490601,0.20963903,0.2126318,0.20657147,0.47608232,0.4419716,0.18270683,0.18151611,0.8374313,0.11791889,0.5609219,0.8130536,0.6171918
jcv,0.33157283,0.41428858,0.710369,0.7389833,0.7140184,0.42544752,0.82136047,0.688452,0.45379698,0.8695606,0.48268765,0.21676454,0.55253613,0.55717075,0.29043195,0.33122092,0.63038814,0.36790526,0.6013242,0.81869435
jdf,0.24327153,0.41225016,0.22625196,0.24921533,0.82016945,0.7666929,0.7462356,0.16347441,0.77783394,0.17028248,0.33369705,0.16367207,0.45483744,0.41607285,0.8115591,0.23080224,0.411692,0.5956576,0.15543671,0.20057361
jdi,0.07328261,0.9033581,0.2596387,0.54723936,0.24129304,0.57093334,0.828592,0.7630781,0.7958095,0.25881466,0.42191994,0.23893487,0.6638108,0.22776595,0.21184427,0.7752246,0.25024,0.22980231,0.18801555,0.6693251
jdj,0.83980757,0.5649781,0.15100753,0.45719707,0.37606817,0.30109492,0.7587664,0.58054495,0.36242872,0.9510948,0.25457233,0.31686914,0.46286142,0.18693784,0.059528112,0.36424384,0.18957484,0.19293752,0.3896,0.91880566
jdk,0.18144599,0.9483769,0.13657174,0.9539397,0.1596812,0.9516244,0.12838493,0.793248,0.210813,0.21592873,0.2549485,0.62424713,0.3407285,0.20230974,0.98460644,0.16097254,0.25466812,0.16962394,0.32092208,0.27506182
jdt,0.4589495,0.11492074,0.9041096,0.20422632,0.16899778,0.90833855,0.12819012,0.11516972,0.594931,0.11621252,0.63512534,0.90278643,0.71588284,0.12113433,0.11279956,0.317761,0.23317596,0.3025378,0.3177865,0.4525445
jdz,0.24541461,0.79190284,0.4054032,0.13112237,0.13297832,0.81992877,0.28994748,0.2535022,0.42303246,0.51303595,0.34900278,0.5005431,0.1263152,0.64337474,0.8109485,0.603457,0.5291289,0.31561026,0.3075266,0.38928735
jef,0.086361,0.2905316,0.9952785,0.99314487,0.7098588,0.3100397,0.10918862,0.12270446,0.16888589,0.16144519,0.17754778,0.17015135,0.09809003,0.23532663,0.19566323,0.99686325,0.07735537,0.13317266,0.10149013,0.14908478
jeh,0.11174499,0.2561931,0.48992628,0.13201231,0.23137856,0.12547672,0.2619335,0.08996731,0.149116,0.17869413,0.99664676,0.94877493,0.1465379,0.17469326,0.11159021,0.2439636,0.25929022,0.07498357,0.24683739,0.21403605
jej,0.5888479,0.49352986,0.093676224,0.7611599,0.07082152,0.28435844,0.28260133,0.38526937,0.25268438,0.21824405,0.04590366,0.40607616,0.6721118,0.43383372,0.47603828,0.79201967,0.85038906,0.78287876,0.79994947,0.82700056
jep,0.7314087,0.45465368,0.1782384,0.20727855,0.19595748,0.5990738,0.32585585,0.4812355,0.5561893,0.7592499,0.44729286,0.8722557,0.24888057,0.3928833,0.5391911,0.20165391,0.24029696,0.19624239,0.8907209,0.8092536
jes,0.4578184,0.4763956,0.8097462,0.5121938,0.3657234,0.77104324,0.7603314,0.1552698,0.2988916,0.47918802,0.3609232,0.83726716,0.40461275,0.7327812,0.12355262,0.40864056,0.21222708,0.4159028,0.4837091,0.67713594
jfd,0.16668075,0.6967995,0.19298103,0.20214522,0.16924202,0.15321355,0.6296394,0.67715,0.3354727,0.5758156,0.72646105,0.48447573,0.16073412,0.6389308,0.90030056,0.4937417,0.7428315,0.2860677,0.74826676,0.8163339
jfr,0.995831,0.13491806,0.18687233,0.10357429,0.16150694,0.109711014,0.12734818,0.16858035,0.114737704,0.09048731,0.07227915,0.115345225,0.06655717,0.06844915,0.10497972,0.040292565,0.13528293,0.21056677,0.96697295,0.29512838
jfz,0.13927126,0.11698783,0.99514776,0.055954766,0.17841917,0.5358311,0.13208717,0.1528444,0.1764554,0.213795,0.1838975,0.9980081,0.99542534,0.99712515,0.20846446,0.94623536,0.99762714,0.119204134,0.99467605,0.28354388
jgh,0.09482053,0.06445415,0.11399172,0.99308467,0.1356641,0.0563426,0.3863974,0.16833164,0.65573275,0.1437361,0.25663474,0.35488063,0.99830884,0.99493146,0.105659656,0.13767107,0.18471093,0.20797977,0.15924613,0.3172282
jgx,0.36704552,0.19289346,0.4135527,0.41172394,0.19462569,0.7694979,0.49681902,0.7451714,0.55111825,0.1751031,0.18738681,0.32340628,0.31279778,0.6699269,0.43331864,0.684649,0.20833015,0.7430407,0.30106616,0.2886511
jhb,0.97953916,0.36315608,0.29122108,0.9983326,0.161448,0.14604601,0.9991356,0.15040724,0.15217847,0.9983734,0.35947037,0.18476644,0.17905799,0.17619851,0.16646005,0.13325962,0.14462969,0.99899447,0.089838296,0.9901496
jhd,0.8424103,0.46284127,0.61175495,0.72913265,0.6596458,0.14015597,0.68363756,0.18093964,0.60279906,0.086259305,0.22485404,0.466367,0.74320346,0.5192409,0.29843903,0.10692242,0.57168204,0.58920443,0.47427827,0.807844
jhp,0.135369,0.15659225,0.20758411,0.17371947,0.13619727,0.9980253,0.99463934,0.27496883,0.17217696,0.118058994,0.14952257,0.16206628,0.9728079,0.086315006,0.27982283,0.8239125,0.34611112,0.06862926,0.99603546,0.07396101
jis,0.31986266,0.23720177,0.30190876,0.41570106,0.43682882,0.26789886,0.6248898,0.3686411,0.26199216,0.5875391,0.3479699,0.6422056,0.52107245,0.27681065,0.15178324,0.6880711,0.1425731,0.3936015,0.6862368,0.4465961
jjz,0.9929003,0.09519387,0.0854298,0.21808596,0.11789715,0.12365763,0.9902381,0.09893492,0.14281073,0.33917302,0.2778015,0.99872124,0.058185108,0.040412135,0.16099145,0.99920917,0.0831498,0.09744987,0.14947382,0.13924077
jkk,0.41145298,0.76655734,0.5989064,0.5188992,0.3954701,0.57885337,0.47865275,0.08690426,0.1064714,0.84169215,0.090212554,0.63224536,0.56311196,0.7551908,0.13737795,0.09067708,0.5703809,0.44781095,0.090343945,0.64057016
jlb,0.4726705,0.2325162,0.09223642,0.5178599,0.103440836,0.83057535,0.6438364,0.8358584,0.84779453,0.42891425,0.4798233,0.63278437,0.13640195,0.5613667,0.6968166,0.66828996,0.7456298,0.41059285,0.11098556,0.44184417
jlf,0.07138674,0.31925482,0.21266952,0.35923404,0.47752976,0.22909233,0.33217174,0.35104215,0.16769278,0.09538965,0.21719852,0.25990197,0.8819845,0.16991553,0.2444433,0.17259288,0.43661863,0.54667443,0.17928016,0.56789386
jlm,0.44040418,0.3607936,0.21816064,0.2589503,0.69141173,0.84094995,0.85720146,0.1683175,0.68235195,0.1508555,0.14450786,0.492676,0.5000205,0.46322894,0.9034941,0.44686776,0.8930766,0.7048855,0.17312813,0.48063606
jmb,0.87736523,0.18600881,0.5687083,0.19704974,0.90010643,0.46612814,0.21782163,0.8130975,0.38578445,0.5354742,0.58232766,0.40499324,0.63182,0.25655496,0.63566196,0.551535,0.27807975,0.26973596,0.62266773,0.89836264
jmn,0.19245715,0.48854572,0.20854673,0.37057388,0.6184232,0.6497203,0.2936536,0.16133568,0.47774592,0.14615993,0.14023459,0.1409863,0.1799401,0.29654104,0.151211,0.21938692,0.19594528,0.15310605,0.45046923,0.19632177
jmo,0.3212856,0.32654092,0.7469897,0.07659973,0.7714822,0.27201155,0.11156692,0.90091336,0.57443047,0.5699214,0.72063076,0.5259678,0.17943102,0.39179552,0.27122906,0.17705351,0.4252538,0.27331752,0.16663313,0.2750065
jmv,0.28876197,0.84100145,0.10548289,0.169074,0.7739318,0.738272,0.98766863,0.68681693,0.06619906,0.26913998,0.21614993,0.28581607,0.3434487,0.42128247,0.7019466,0.19326073,0.11470866,0.1434555,0.44626212,0.44833297
jnn,0.7262118,0.15666497,0.32385337,0.6597337,0.17840388,0.09190256,0.38599333,0.51375306,0.16454074,0.6169623,0.43395495,0.30184734,0.44984207,0.6016515,0.15998991,0.22673093,0.21870142,0.58991665,0.60631967,0.6828028
jof,0.25594953,0.0728941,0.42996436,0.39946926,0.9172478,0.27910393,0.89578813,0.69616157,0.3754301,0.60839283,0.8991343,0.7785598,0.13712907,0.08712111,0.5480296,0.5979589,0.35456803,0.3931151,0.32223138,0.59226537
joh,0.58660775,0.49803486,0.9048253,0.9239818,0.07891887,0.54229504,0.17972046,0.20723543,0.6710082,0.6314184,0.37048483,0.7104379,0.62802327,0.11886716,0.61407316,0.6271661,0.6883827,0.2680781,0.5688048,0.6166977
jpa,0.25035304,0.502507,0.47786832,0.5265661,0.55993426,0.04738816,0.757466,0.24099573,0.19727924,0.73613,0.15184426,0.6046678,0.52824444,0.17455451,0.14767413,0.94001627,0.17052917,0.15733823,0.06764275,0.8084525
jpo,0.34874707,0.34584087,0.1825524,0.33890468,0.1804918,0.65101,0.45738304,0.41736078,0.31940264,0.8442503,0.3473788,0.41163272,0.08697699,0.055250682,0.5954199,0.3514285,0.3440734,0.3807684,0.58132684,0.28783256
jpr,0.34736824,0.81479156,0.40997076,0.5284526,0.6772904,0.52338463,0.9105487,0.7155292,0.5960678,0.68069804,0.311842,0.25461334,0.922076,0.62432015,0.22199875,0.7457463,0.1936824,0.9062764,0.45464098,0.6921152
jpu,0.7618381,0.8988229,0.21738997,0.3833484,0.2888638,0.39102167,0.3322217,0.69485027,0.6318295,0.2938156,0.68338084,0.39329386,0.53704345,0.4885165,0.73854196,0.2891463,0.13135636,0.5839944,0.75432235,0.49597985
jqm,0.8868909,0.7505826,0.40079266,0.58196926,0.3334226,0.4509544,0.62849545,0.43985522,0.5439749,0.66839993,0.28839266,0.18934304,0.28003734,0.7163981,0.1918231,0.04180103,0.7999073,0.27724162,0.45670283,0.19974089
jqn,0.14008063,0.19169423,0.86470306,0.1760193,0.4693905,0.19836432,0.46967447,0.43297464,0.599474,0.49594474,0.94210654,0.24188484,0.58637583,0.4051479,0.9157324,0.11377019,0.4726171,0.2270621,0.0822012,0.4064682
jqo,0.17331433,0.15787582,0.42532578,0.11065477,0.07179378,0.17581412,0.9876864,0.2877335,0.117437184,0.2548189,0.17326401,0.6343875,0.24826387,0.1112238,0.14493679,0.9888707,0.1482487,0.07633254,0.9878857,0.98872954
jqr,0.5357187,0.15057239,0.30094832,0.77136886,0.85760516,0.14981042,0.9534048,0.14136232,0.19276428,0.1310924,0.96285117,0.10557355,0.14250508,0.124596626,0.72242224,0.90089583,0.94735914,0.26916248,0.44113952,0.14812434
jqx,0.06662935,0.19678238,0.16656399,0.8293774,0.17839324,0.94504756,0.7314733,0.5063621,0.41792932,0.26440492,0.9755671,0.4146542,0.19897348,0.16295177,0.40292582,0.8618144,0.8713666,0.814526,0.7071762,0.09424052
jrd,0.3973365,0.0843993,0.09252605,0.08183289,0.62950444,0.1228608,0.88250977,0.12752442,0.37957466,0.63552785,0.8849031,0.12354505,0.089070305,0.356083,0.22661453,0.84151095,0.61170495,0.20125923,0.12643632,0.14318207
